class,cutoff,tp,tn,fp,fn
leak_beforeCompressor,0.5,0,5,1,1
leak_beforeCompressor,0.5,1,2,4,0
leak_beforeCompressor,0.5,1,2,4,0
leak_beforeCompressor,0.5,1,2,4,0
leak_beforeCompressor,0.5,1,6,0,0
leak_beforeCompressor,0.5,1,2,4,0
leak_beforeCompressor,0.5,1,2,4,0
leak_beforeCompressor,0.5,0,5,1,1
leak_beforeCompressor,0.5,1,2,4,0
leak_beforeCompressor,0.5,1,6,0,0
leak_beforeCompressor,0.5,0,6,0,1
leak_beforeCompressor,0.5,1,2,4,0
leak_beforeCompressor,0.5,1,2,4,0
leak_beforeCompressor,0.6,1,2,4,0
leak_beforeCompressor,0.6,0,5,1,1
leak_beforeCompressor,0.6,0,5,1,1
leak_beforeCompressor,0.6,1,2,4,0
leak_beforeCompressor,0.6,1,2,4,0
leak_beforeCompressor,0.6,1,2,4,0
leak_beforeCompressor,0.6,1,6,0,0
leak_beforeCompressor,0.6,1,2,4,0
leak_beforeCompressor,0.6,1,2,4,0
leak_beforeCompressor,0.6,0,5,1,1
leak_beforeCompressor,0.6,1,2,4,0
leak_beforeCompressor,0.6,1,6,0,0
leak_beforeCompressor,0.6,0,6,0,1
leak_beforeCompressor,0.6,1,2,4,0
leak_beforeCompressor,0.6,1,2,4,0
leak_beforeCompressor,0.7,1,2,4,0
leak_beforeCompressor,0.7,0,5,1,1
leak_beforeCompressor,0.7,0,5,1,1
leak_beforeCompressor,0.7,1,2,4,0
leak_beforeCompressor,0.7,1,2,4,0
leak_beforeCompressor,0.7,1,2,4,0
leak_beforeCompressor,0.7,1,6,0,0
leak_beforeCompressor,0.7,1,2,4,0
leak_beforeCompressor,0.7,1,2,4,0
leak_beforeCompressor,0.7,0,5,1,1
leak_beforeCompressor,0.7,1,2,4,0
leak_beforeCompressor,0.7,1,6,0,0
leak_beforeCompressor,0.7,0,6,0,1
leak_beforeCompressor,0.7,1,2,4,0
leak_beforeCompressor,0.7,1,2,4,0
leak_beforeCompressor,0.8,1,2,4,0
leak_beforeCompressor,0.8,1,5,1,0
leak_beforeCompressor,0.8,1,5,1,0
leak_beforeCompressor,0.8,1,2,4,0
leak_beforeCompressor,0.8,1,2,4,0
leak_beforeCompressor,0.8,1,2,4,0
leak_beforeCompressor,0.8,1,6,0,0
leak_beforeCompressor,0.8,1,2,4,0
leak_beforeCompressor,0.8,1,2,4,0
leak_beforeCompressor,0.8,1,5,1,0
leak_beforeCompressor,0.8,1,2,4,0
leak_beforeCompressor,0.8,1,6,0,0
leak_beforeCompressor,0.8,1,6,0,0
leak_beforeCompressor,0.8,1,2,4,0
leak_beforeCompressor,0.8,1,2,4,0
leak_beforeCompressor,0.9,1,2,4,0
leak_beforeCompressor,0.9,1,5,1,0
leak_beforeCompressor,0.9,1,5,1,0
leak_beforeCompressor,0.9,1,2,4,0
leak_beforeCompressor,0.9,1,2,4,0
leak_beforeCompressor,0.9,1,2,4,0
leak_beforeCompressor,0.9,1,6,0,0
leak_beforeCompressor,0.9,1,2,4,0
leak_beforeCompressor,0.9,1,2,4,0
leak_beforeCompressor,0.9,1,5,1,0
leak_beforeCompressor,0.9,1,2,4,0
leak_beforeCompressor,0.9,1,6,0,0
leak_beforeCompressor,0.9,1,6,0,0
leak_beforeCompressor,0.9,1,2,4,0
leak_beforeCompressor,0.9,1,2,4,0
leak_beforeCompressor,1,1,2,4,0
leak_beforeCompressor,1,1,5,1,0
leak_beforeCompressor,1,1,5,1,0
leak_beforeCompressor,1,1,2,4,0
leak_beforeCompressor,1,1,2,4,0
leak_beforeCompressor,1,1,2,4,0
leak_beforeCompressor,1,1,6,0,0
leak_beforeCompressor,1,1,2,4,0
leak_beforeCompressor,1,1,2,4,0
leak_beforeCompressor,1,1,5,1,0
leak_beforeCompressor,1,1,2,4,0
leak_beforeCompressor,1,1,6,0,0
leak_beforeCompressor,1,1,6,0,0
leak_beforeCompressor,1,1,2,4,0
leak_beforeCompressor,1,1,2,4,0
lowPressure_coolingWater,0,0,6,0,1
lowPressure_coolingWater,0,0,6,0,1
lowPressure_coolingWater,0,0,6,0,1
lowPressure_coolingWater,0,0,6,0,1
lowPressure_coolingWater,0,0,6,0,1
lowPressure_coolingWater,0,0,6,0,1
lowPressure_coolingWater,0,0,6,0,1
lowPressure_coolingWater,0,0,6,0,1
lowPressure_coolingWater,0,0,6,0,1
lowPressure_coolingWater,0,0,6,0,1
lowPressure_coolingWater,0,0,6,0,1
lowPressure_coolingWater,0,0,6,0,1
lowPressure_coolingWater,0,0,6,0,1
lowPressure_coolingWater,0,0,6,0,1
lowPressure_coolingWater,0,0,6,0,1
lowPressure_coolingWater,0.1,0,6,0,1
lowPressure_coolingWater,0.1,0,6,0,1
lowPressure_coolingWater,0.1,0,6,0,1
lowPressure_coolingWater,0.1,0,6,0,1
lowPressure_coolingWater,0.1,0,6,0,1
lowPressure_coolingWater,0.1,0,6,0,1
lowPressure_coolingWater,0.1,0,6,0,1
lowPressure_coolingWater,0.1,0,6,0,1
lowPressure_coolingWater,0.1,0,6,0,1
lowPressure_coolingWater,0.1,0,6,0,1
lowPressure_coolingWater,0.1,0,6,0,1
lowPressure_coolingWater,0.1,0,6,0,1
lowPressure_coolingWater,0.1,0,6,0,1
lowPressure_coolingWater,0.1,0,6,0,1
lowPressure_coolingWater,0.1,0,6,0,1
lowPressure_coolingWater,0.2,0,6,0,1
lowPressure_coolingWater,0.2,0,6,0,1
lowPressure_coolingWater,0.2,0,6,0,1
lowPressure_coolingWater,0.2,0,6,0,1
lowPressure_coolingWater,0.2,0,6,0,1
lowPressure_coolingWater,0.2,0,6,0,1
lowPressure_coolingWater,0.2,0,6,0,1
lowPressure_coolingWater,0.2,0,6,0,1
lowPressure_coolingWater,0.2,0,6,0,1
lowPressure_coolingWater,0.2,0,6,0,1
lowPressure_coolingWater,0.2,0,6,0,1
lowPressure_coolingWater,0.2,0,6,0,1
lowPressure_coolingWater,0.2,0,6,0,1
lowPressure_coolingWater,0.2,0,6,0,1
lowPressure_coolingWater,0.2,0,6,0,1
lowPressure_coolingWater,0.3,0,6,0,1
lowPressure_coolingWater,0.3,0,6,0,1
lowPressure_coolingWater,0.3,0,6,0,1
lowPressure_coolingWater,0.3,0,6,0,1
lowPressure_coolingWater,0.3,0,6,0,1
lowPressure_coolingWater,0.3,0,6,0,1
lowPressure_coolingWater,0.3,0,6,0,1
lowPressure_coolingWater,0.3,0,6,0,1
lowPressure_coolingWater,0.3,0,6,0,1
lowPressure_coolingWater,0.3,0,6,0,1
lowPressure_coolingWater,0.3,0,6,0,1
lowPressure_coolingWater,0.3,0,6,0,1
lowPressure_coolingWater,0.3,0,6,0,1
lowPressure_coolingWater,0.3,0,6,0,1
lowPressure_coolingWater,0.3,0,6,0,1
lowPressure_coolingWater,0.4,1,2,4,0
lowPressure_coolingWater,0.4,1,2,4,0
lowPressure_coolingWater,0.4,1,2,4,0
lowPressure_coolingWater,0.4,1,2,4,0
lowPressure_coolingWater,0.4,1,2,4,0
lowPressure_coolingWater,0.4,1,2,4,0
lowPressure_coolingWater,0.4,1,2,4,0
lowPressure_coolingWater,0.4,1,2,4,0
lowPressure_coolingWater,0.4,1,2,4,0
lowPressure_coolingWater,0.4,1,2,4,0
lowPressure_coolingWater,0.4,1,2,4,0
lowPressure_coolingWater,0.4,1,2,4,0
lowPressure_coolingWater,0.4,1,2,4,0
lowPressure_coolingWater,0.4,1,2,4,0
lowPressure_coolingWater,0.4,1,2,4,0
lowPressure_coolingWater,0.5,1,2,4,0
lowPressure_coolingWater,0.5,1,2,4,0
lowPressure_coolingWater,0.5,1,2,4,0
lowPressure_coolingWater,0.5,1,2,4,0
lowPressure_coolingWater,0.5,1,2,4,0
lowPressure_coolingWater,0.5,1,2,4,0
lowPressure_coolingWater,0.5,1,2,4,0
lowPressure_coolingWater,0.5,1,2,4,0
lowPressure_coolingWater,0.5,1,2,4,0
lowPressure_coolingWater,0.5,1,2,4,0
lowPressure_coolingWater,0.5,1,2,4,0
lowPressure_coolingWater,0.5,1,2,4,0
lowPressure_coolingWater,0.5,1,2,4,0
lowPressure_coolingWater,0.5,1,2,4,0
lowPressure_coolingWater,0.5,1,2,4,0
lowPressure_coolingWater,0.6,1,2,4,0
lowPressure_coolingWater,0.6,1,2,4,0
lowPressure_coolingWater,0.6,1,2,4,0
lowPressure_coolingWater,0.6,1,2,4,0
lowPressure_coolingWater,0.6,1,2,4,0
lowPressure_coolingWater,0.6,1,2,4,0
lowPressure_coolingWater,0.6,1,2,4,0
lowPressure_coolingWater,0.6,1,2,4,0
lowPressure_coolingWater,0.6,1,2,4,0
lowPressure_coolingWater,0.6,1,2,4,0
lowPressure_coolingWater,0.6,1,2,4,0
lowPressure_coolingWater,0.6,1,2,4,0
lowPressure_coolingWater,0.6,1,2,4,0
lowPressure_coolingWater,0.6,1,2,4,0
lowPressure_coolingWater,0.6,1,2,4,0
lowPressure_coolingWater,0.7,1,2,4,0
lowPressure_coolingWater,0.7,1,2,4,0
lowPressure_coolingWater,0.7,1,2,4,0
lowPressure_coolingWater,0.7,1,2,4,0
lowPressure_coolingWater,0.7,1,2,4,0
lowPressure_coolingWater,0.7,1,2,4,0
lowPressure_coolingWater,0.7,1,2,4,0
lowPressure_coolingWater,0.7,1,2,4,0
lowPressure_coolingWater,0.7,1,2,4,0
lowPressure_coolingWater,0.7,1,2,4,0
lowPressure_coolingWater,0.7,1,2,4,0
lowPressure_coolingWater,0.7,1,2,4,0
lowPressure_coolingWater,0.7,1,2,4,0
lowPressure_coolingWater,0.7,1,2,4,0
lowPressure_coolingWater,0.7,1,2,4,0
lowPressure_coolingWater,0.8,1,2,4,0
lowPressure_coolingWater,0.8,1,2,4,0
lowPressure_coolingWater,0.8,1,2,4,0
lowPressure_coolingWater,0.8,1,2,4,0
lowPressure_coolingWater,0.8,1,2,4,0
lowPressure_coolingWater,0.8,1,2,4,0
lowPressure_coolingWater,0.8,1,2,4,0
lowPressure_coolingWater,0.8,1,2,4,0
lowPressure_coolingWater,0.8,1,2,4,0
lowPressure_coolingWater,0.8,1,2,4,0
lowPressure_coolingWater,0.8,1,2,4,0
lowPressure_coolingWater,0.8,1,2,4,0
lowPressure_coolingWater,0.8,1,2,4,0
lowPressure_coolingWater,0.8,1,2,4,0
lowPressure_coolingWater,0.8,1,2,4,0
lowPressure_coolingWater,0.9,1,2,4,0
lowPressure_coolingWater,0.9,1,2,4,0
lowPressure_coolingWater,0.9,1,2,4,0
lowPressure_coolingWater,0.9,1,2,4,0
lowPressure_coolingWater,0.9,1,2,4,0
lowPressure_coolingWater,0.9,1,2,4,0
lowPressure_coolingWater,0.9,1,2,4,0
lowPressure_coolingWater,0.9,1,2,4,0
lowPressure_coolingWater,0.9,1,2,4,0
lowPressure_coolingWater,0.9,1,2,4,0
lowPressure_coolingWater,0.9,1,2,4,0
lowPressure_coolingWater,0.9,1,2,4,0
lowPressure_coolingWater,0.9,1,2,4,0
lowPressure_coolingWater,0.9,1,2,4,0
lowPressure_coolingWater,0.9,1,2,4,0
lowPressure_coolingWater,1,1,2,4,0
lowPressure_coolingWater,1,1,2,4,0
lowPressure_coolingWater,1,1,2,4,0
lowPressure_coolingWater,1,1,2,4,0
lowPressure_coolingWater,1,1,2,4,0
lowPressure_coolingWater,1,1,2,4,0
lowPressure_coolingWater,1,1,2,4,0
lowPressure_coolingWater,1,1,2,4,0
lowPressure_coolingWater,1,1,2,4,0
lowPressure_coolingWater,1,1,2,4,0
lowPressure_coolingWater,1,1,2,4,0
lowPressure_coolingWater,1,1,2,4,0
lowPressure_coolingWater,1,1,2,4,0
lowPressure_coolingWater,1,1,2,4,0
lowPressure_coolingWater,1,1,2,4,0
lowSetpoint_flowControlLoop,0,0,6,0,1
lowSetpoint_flowControlLoop,0,0,6,0,1
lowSetpoint_flowControlLoop,0,0,6,0,1
lowSetpoint_flowControlLoop,0,0,6,0,1
lowSetpoint_flowControlLoop,0,0,6,0,1
lowSetpoint_flowControlLoop,0,0,6,0,1
lowSetpoint_flowControlLoop,0,0,6,0,1
lowSetpoint_flowControlLoop,0,0,6,0,1
lowSetpoint_flowControlLoop,0,0,6,0,1
lowSetpoint_flowControlLoop,0,0,6,0,1
lowSetpoint_flowControlLoop,0,0,6,0,1
lowSetpoint_flowControlLoop,0,0,6,0,1
lowSetpoint_flowControlLoop,0,0,6,0,1
lowSetpoint_flowControlLoop,0,0,6,0,1
lowSetpoint_flowControlLoop,0,0,6,0,1
lowSetpoint_flowControlLoop,0.1,0,6,0,1
lowSetpoint_flowControlLoop,0.1,0,6,0,1
lowSetpoint_flowControlLoop,0.1,0,6,0,1
lowSetpoint_flowControlLoop,0.1,0,6,0,1
lowSetpoint_flowControlLoop,0.1,0,6,0,1
lowSetpoint_flowControlLoop,0.1,0,6,0,1
lowSetpoint_flowControlLoop,0.1,0,6,0,1
lowSetpoint_flowControlLoop,0.1,0,6,0,1
lowSetpoint_flowControlLoop,0.1,0,6,0,1
lowSetpoint_flowControlLoop,0.1,0,6,0,1
lowSetpoint_flowControlLoop,0.1,0,6,0,1
lowSetpoint_flowControlLoop,0.1,0,6,0,1
lowSetpoint_flowControlLoop,0.1,0,6,0,1
lowSetpoint_flowControlLoop,0.1,0,6,0,1
lowSetpoint_flowControlLoop,0.1,0,6,0,1
lowSetpoint_flowControlLoop,0.2,0,6,0,1
lowSetpoint_flowControlLoop,0.2,0,6,0,1
lowSetpoint_flowControlLoop,0.2,1,6,0,0
lowSetpoint_flowControlLoop,0.2,0,6,0,1
lowSetpoint_flowControlLoop,0.2,0,6,0,1
lowSetpoint_flowControlLoop,0.2,0,6,0,1
lowSetpoint_flowControlLoop,0.2,0,6,0,1
lowSetpoint_flowControlLoop,0.2,0,6,0,1
lowSetpoint_flowControlLoop,0.2,1,6,0,0
lowSetpoint_flowControlLoop,0.2,0,6,0,1
lowSetpoint_flowControlLoop,0.2,0,6,0,1
lowSetpoint_flowControlLoop,0.2,0,6,0,1
lowSetpoint_flowControlLoop,0.2,1,6,0,0
lowSetpoint_flowControlLoop,0.2,0,6,0,1
lowSetpoint_flowControlLoop,0.2,1,6,0,0
lowSetpoint_flowControlLoop,0.3,0,6,0,1
lowSetpoint_flowControlLoop,0.3,0,6,0,1
lowSetpoint_flowControlLoop,0.3,1,6,0,0
lowSetpoint_flowControlLoop,0.3,0,6,0,1
lowSetpoint_flowControlLoop,0.3,0,6,0,1
lowSetpoint_flowControlLoop,0.3,0,6,0,1
lowSetpoint_flowControlLoop,0.3,0,6,0,1
lowSetpoint_flowControlLoop,0.3,0,6,0,1
lowSetpoint_flowControlLoop,0.3,1,6,0,0
lowSetpoint_flowControlLoop,0.3,0,6,0,1
lowSetpoint_flowControlLoop,0.3,0,6,0,1
lowSetpoint_flowControlLoop,0.3,0,6,0,1
lowSetpoint_flowControlLoop,0.3,1,6,0,0
lowSetpoint_flowControlLoop,0.3,0,6,0,1
lowSetpoint_flowControlLoop,0.3,1,6,0,0
lowSetpoint_flowControlLoop,0.4,0,6,0,1
lowSetpoint_flowControlLoop,0.4,0,6,0,1
lowSetpoint_flowControlLoop,0.4,1,6,0,0
lowSetpoint_flowControlLoop,0.4,0,6,0,1
lowSetpoint_flowControlLoop,0.4,0,6,0,1
lowSetpoint_flowControlLoop,0.4,0,6,0,1
lowSetpoint_flowControlLoop,0.4,0,6,0,1
lowSetpoint_flowControlLoop,0.4,0,6,0,1
lowSetpoint_flowControlLoop,0.4,1,6,0,0
lowSetpoint_flowControlLoop,0.4,0,6,0,1
lowSetpoint_flowControlLoop,0.4,0,6,0,1
lowSetpoint_flowControlLoop,0.4,0,6,0,1
lowSetpoint_flowControlLoop,0.4,1,6,0,0
lowSetpoint_flowControlLoop,0.4,0,6,0,1
lowSetpoint_flowControlLoop,0.4,1,6,0,0
lowSetpoint_flowControlLoop,0.5,0,6,0,1
lowSetpoint_flowControlLoop,0.5,0,6,0,1
lowSetpoint_flowControlLoop,0.5,1,6,0,0
lowSetpoint_flowControlLoop,0.5,0,6,0,1
lowSetpoint_flowControlLoop,0.5,0,6,0,1
lowSetpoint_flowControlLoop,0.5,0,6,0,1
lowSetpoint_flowControlLoop,0.5,0,6,0,1
lowSetpoint_flowControlLoop,0.5,0,6,0,1
lowSetpoint_flowControlLoop,0.5,1,6,0,0
lowSetpoint_flowControlLoop,0.5,0,6,0,1
lowSetpoint_flowControlLoop,0.5,0,6,0,1
lowSetpoint_flowControlLoop,0.5,0,6,0,1
lowSetpoint_flowControlLoop,0.5,1,6,0,0
lowSetpoint_flowControlLoop,0.5,0,6,0,1
lowSetpoint_flowControlLoop,0.5,1,6,0,0
lowSetpoint_flowControlLoop,0.6,0,6,0,1
lowSetpoint_flowControlLoop,0.6,0,6,0,1
lowSetpoint_flowControlLoop,0.6,1,6,0,0
lowSetpoint_flowControlLoop,0.6,0,6,0,1
lowSetpoint_flowControlLoop,0.6,0,6,0,1
lowSetpoint_flowControlLoop,0.6,0,6,0,1
lowSetpoint_flowControlLoop,0.6,0,6,0,1
lowSetpoint_flowControlLoop,0.6,0,6,0,1
lowSetpoint_flowControlLoop,0.6,1,6,0,0
lowSetpoint_flowControlLoop,0.6,0,6,0,1
lowSetpoint_flowControlLoop,0.6,0,6,0,1
lowSetpoint_flowControlLoop,0.6,0,6,0,1
lowSetpoint_flowControlLoop,0.6,1,6,0,0
lowSetpoint_flowControlLoop,0.6,0,6,0,1
lowSetpoint_flowControlLoop,0.6,1,6,0,0
lowSetpoint_flowControlLoop,0.7,0,6,0,1
lowSetpoint_flowControlLoop,0.7,0,6,0,1
lowSetpoint_flowControlLoop,0.7,1,6,0,0
lowSetpoint_flowControlLoop,0.7,0,6,0,1
lowSetpoint_flowControlLoop,0.7,0,6,0,1
lowSetpoint_flowControlLoop,0.7,0,6,0,1
lowSetpoint_flowControlLoop,0.7,0,6,0,1
lowSetpoint_flowControlLoop,0.7,0,6,0,1
lowSetpoint_flowControlLoop,0.7,1,6,0,0
lowSetpoint_flowControlLoop,0.7,0,6,0,1
lowSetpoint_flowControlLoop,0.7,0,6,0,1
lowSetpoint_flowControlLoop,0.7,0,6,0,1
lowSetpoint_flowControlLoop,0.7,1,6,0,0
lowSetpoint_flowControlLoop,0.7,0,6,0,1
lowSetpoint_flowControlLoop,0.7,1,6,0,0
lowSetpoint_flowControlLoop,0.8,0,6,0,1
lowSetpoint_flowControlLoop,0.8,0,6,0,1
lowSetpoint_flowControlLoop,0.8,1,6,0,0
lowSetpoint_flowControlLoop,0.8,0,6,0,1
lowSetpoint_flowControlLoop,0.8,0,6,0,1
lowSetpoint_flowControlLoop,0.8,0,6,0,1
lowSetpoint_flowControlLoop,0.8,0,6,0,1
lowSetpoint_flowControlLoop,0.8,0,6,0,1
lowSetpoint_flowControlLoop,0.8,1,6,0,0
lowSetpoint_flowControlLoop,0.8,0,6,0,1
lowSetpoint_flowControlLoop,0.8,0,6,0,1
lowSetpoint_flowControlLoop,0.8,0,6,0,1
lowSetpoint_flowControlLoop,0.8,1,6,0,0
lowSetpoint_flowControlLoop,0.8,0,6,0,1
lowSetpoint_flowControlLoop,0.8,1,6,0,0
lowSetpoint_flowControlLoop,0.9,0,6,0,1
lowSetpoint_flowControlLoop,0.9,0,6,0,1
lowSetpoint_flowControlLoop,0.9,1,6,0,0
lowSetpoint_flowControlLoop,0.9,0,6,0,1
lowSetpoint_flowControlLoop,0.9,0,6,0,1
lowSetpoint_flowControlLoop,0.9,0,6,0,1
lowSetpoint_flowControlLoop,0.9,0,6,0,1
lowSetpoint_flowControlLoop,0.9,0,6,0,1
lowSetpoint_flowControlLoop,0.9,1,6,0,0
lowSetpoint_flowControlLoop,0.9,0,6,0,1
lowSetpoint_flowControlLoop,0.9,0,6,0,1
lowSetpoint_flowControlLoop,0.9,0,6,0,1
lowSetpoint_flowControlLoop,0.9,1,6,0,0
lowSetpoint_flowControlLoop,0.9,0,6,0,1
lowSetpoint_flowControlLoop,0.9,1,6,0,0
lowSetpoint_flowControlLoop,1,1,6,0,0
lowSetpoint_flowControlLoop,1,1,6,0,0
lowSetpoint_flowControlLoop,1,1,6,0,0
lowSetpoint_flowControlLoop,1,1,6,0,0
lowSetpoint_flowControlLoop,1,1,6,0,0
lowSetpoint_flowControlLoop,1,1,6,0,0
lowSetpoint_flowControlLoop,1,1,6,0,0
lowSetpoint_flowControlLoop,1,1,6,0,0
lowSetpoint_flowControlLoop,1,1,6,0,0
lowSetpoint_flowControlLoop,1,1,6,0,0
lowSetpoint_flowControlLoop,1,1,6,0,0
lowSetpoint_flowControlLoop,1,1,6,0,0
lowSetpoint_flowControlLoop,1,1,6,0,0
lowSetpoint_flowControlLoop,1,1,6,0,0
lowSetpoint_flowControlLoop,1,1,6,0,0
lowSetpoint_tempControlLoop,0,0,6,0,1
lowSetpoint_tempControlLoop,0,0,6,0,1
lowSetpoint_tempControlLoop,0,0,6,0,1
lowSetpoint_tempControlLoop,0,0,6,0,1
lowSetpoint_tempControlLoop,0,0,6,0,1
lowSetpoint_tempControlLoop,0,0,6,0,1
lowSetpoint_tempControlLoop,0,0,6,0,1
lowSetpoint_tempControlLoop,0,0,6,0,1
lowSetpoint_tempControlLoop,0,0,6,0,1
lowSetpoint_tempControlLoop,0,0,6,0,1
lowSetpoint_tempControlLoop,0,0,6,0,1
lowSetpoint_tempControlLoop,0,0,6,0,1
lowSetpoint_tempControlLoop,0,0,6,0,1
lowSetpoint_tempControlLoop,0,0,6,0,1
lowSetpoint_tempControlLoop,0,0,6,0,1
lowSetpoint_tempControlLoop,0.1,0,6,0,1
lowSetpoint_tempControlLoop,0.1,0,6,0,1
lowSetpoint_tempControlLoop,0.1,0,6,0,1
lowSetpoint_tempControlLoop,0.1,0,6,0,1
lowSetpoint_tempControlLoop,0.1,0,6,0,1
lowSetpoint_tempControlLoop,0.1,0,6,0,1
lowSetpoint_tempControlLoop,0.1,0,6,0,1
lowSetpoint_tempControlLoop,0.1,0,6,0,1
lowSetpoint_tempControlLoop,0.1,0,6,0,1
lowSetpoint_tempControlLoop,0.1,0,6,0,1
lowSetpoint_tempControlLoop,0.1,0,6,0,1
lowSetpoint_tempControlLoop,0.1,0,6,0,1
lowSetpoint_tempControlLoop,0.1,0,6,0,1
lowSetpoint_tempControlLoop,0.1,0,6,0,1
lowSetpoint_tempControlLoop,0.1,0,6,0,1
lowSetpoint_tempControlLoop,0.2,0,6,0,1
lowSetpoint_tempControlLoop,0.2,0,6,0,1
lowSetpoint_tempControlLoop,0.2,0,6,0,1
lowSetpoint_tempControlLoop,0.2,0,6,0,1
lowSetpoint_tempControlLoop,0.2,0,6,0,1
lowSetpoint_tempControlLoop,0.2,0,6,0,1
lowSetpoint_tempControlLoop,0.2,0,6,0,1
lowSetpoint_tempControlLoop,0.2,0,6,0,1
lowSetpoint_tempControlLoop,0.2,0,6,0,1
lowSetpoint_tempControlLoop,0.2,0,6,0,1
lowSetpoint_tempControlLoop,0.2,0,6,0,1
lowSetpoint_tempControlLoop,0.2,0,6,0,1
lowSetpoint_tempControlLoop,0.2,0,6,0,1
lowSetpoint_tempControlLoop,0.2,0,6,0,1
lowSetpoint_tempControlLoop,0.2,0,6,0,1
lowSetpoint_tempControlLoop,0.3,0,6,0,1
lowSetpoint_tempControlLoop,0.3,0,6,0,1
lowSetpoint_tempControlLoop,0.3,0,6,0,1
lowSetpoint_tempControlLoop,0.3,0,6,0,1
lowSetpoint_tempControlLoop,0.3,0,6,0,1
lowSetpoint_tempControlLoop,0.3,0,6,0,1
lowSetpoint_tempControlLoop,0.3,0,6,0,1
lowSetpoint_tempControlLoop,0.3,0,6,0,1
lowSetpoint_tempControlLoop,0.3,0,6,0,1
lowSetpoint_tempControlLoop,0.3,0,6,0,1
lowSetpoint_tempControlLoop,0.3,0,6,0,1
lowSetpoint_tempControlLoop,0.3,0,6,0,1
lowSetpoint_tempControlLoop,0.3,0,6,0,1
lowSetpoint_tempControlLoop,0.3,0,6,0,1
lowSetpoint_tempControlLoop,0.3,0,6,0,1
lowSetpoint_tempControlLoop,0.4,1,2,4,0
lowSetpoint_tempControlLoop,0.4,1,2,4,0
lowSetpoint_tempControlLoop,0.4,1,2,4,0
lowSetpoint_tempControlLoop,0.4,1,2,4,0
