sample,time,solved,E2.Tsi,E2.Tti,K1.P1,M1.PV,M2.PV,M3.PV,R1.T2,R1.Xmax,R1.tau,S4.W,SNK1.P,SNK1.T,SNK1.z[C2H4O],SNK1.z[C2H4],SNK1.z[CO2],SRCE1.P,SRCE1.T,SRCE1.W,SRCR1.M[C2H4],SRCR1.M[O2],SRCR1.P,SRCR1.T,XC1.SP,XC2.SP,XV1.Pos,XV2.Pos,XV3.Pos
0,0,True,20.00145711418338,295.15077756293374,1.7352214244125808,151.06994867407263,96.0,27.32033023016378,46.30567369097065,7.794678431502822e-05,30.188392448585056,96.0,25.901339594480486,46.30567369097071,2.3430705511000126e-05,0.27387551680111477,0.051752656327979644,1.5,20.0,463.1973741460559,4464.0,1195.4,2.0,25.0,150.00000000000006,96.0,1.0,1.0,0.24723652160389975
0,2,True,20.153837404004435,295.0801814931508,1.7401470341198446,151.17041987915917,95.90590300317068,27.327954336329753,46.30567369097065,0.0,29.560653121635376,95.90590300317068,25.887783153600644,46.30567369097048,2.342724499658348e-05,0.273870670330307,0.051753028070589284,2.0227570578985,20.269494824364187,626.5385294753386,4316.33686672506,1187.43122164264,2.01620625763957,24.71787374631168,150.00000000000006,96.0,0.6729713331080576,1.0,0.24174130379502826
0,4,True,20.216843280817557,295.02910265043965,1.7396541045703335,151.41694413038272,95.90506568683152,27.31010333804186,46.30567369097065,0.0,29.192954167826183,95.90506568683153,25.86033795795247,46.30567369096332,2.3421673294818158e-05,0.27384421680176985,0.051755056724179994,2.0227570578985,20.269494824364187,558.3189478181848,4316.33686672506,1187.43122164264,2.01620625763957,24.71787374631168,150.00000000000006,96.0,0.45289041518523626,1.0,0.24155623035755874
0,6,True,20.242834977901055,294.9310069019649,1.7404032149372335,151.84175985904426,96.04366842761092,27.284387267638227,46.30567369097065,0.0,28.37800769647571,96.04366842761092,25.809440610753512,46.305673690899766,2.3412860865102516e-05,0.2737855264642869,0.051759557421263355,2.0227570578985,20.269494824364187,452.54080014542905,4316.33686672506,1187.43122164264,2.01620625763957,24.71787374631168,150.00000000000006,96.0,0.3047822664590702,1.0,0.24218399072777966
0,8,True,20.253815303331578,294.75409339600844,1.738650512352245,152.37699410083565,96.01713519233407,27.229975257089272,46.30567369097065,0.0,27.410294613228526,96.01713519233407,25.722796282045646,46.30567369057036,2.33987020522526e-05,0.273690492439687,0.0517668451480838,2.0227570578985,20.269494824364187,336.6339676566645,4316.33686672506,1187.43122164264,2.01620625763957,24.71787374631168,150.00000000000006,96.0,0.20510972816665576,1.0,0.24146718276777812
0,10,True,20.25879159309858,294.4901547307562,1.7364400898060461,153.0608362623592,96.03467324234335,27.141722993536128,46.30567369097065,0.0,26.272109235468715,96.03467324234335,25.59323596147211,46.305673690968945,2.3378474231919168e-05,0.2735590766627454,0.05177692284694205,2.0227570578985,20.269494824364187,237.79050685349046,4316.33686672506,1187.43122164264,2.01620625763957,24.71787374631168,150.00000000000006,96.0,0.13803296719774563,1.0,0.24070091571706034
0,20,True,20.26417813329556,290.27541808844455,1.6982529550874654,165.04894527966587,96.19557709975902,25.672312346791987,46.30567369097065,0.0,14.671768569959523,96.19557709975902,23.33198614544137,46.30567369095388,2.3049825541611473e-05,0.272419535295599,0.051864314240735156,2.0227570578985,20.269494824364187,34.14015584269067,4316.33686672506,1187.43122164264,2.01620625763957,24.71787374631168,150.00000000000006,96.0,0.019053100033413914,1.0,0.22855252358549322
0,30,True,20.26466854364145,266.9166387977766,1.506606758997209,210.5587252567771,96.1252474843757,18.61268873305019,46.30567369097065,0.0,3.0531080035100904,96.1252474843757,10.391205797537289,46.305673690970934,2.141777020747616e-05,0.27019706360481793,0.052034787666514135,2.0227570578985,20.269494824364187,4.720874679554678,4316.33686672506,1187.43122164264,2.01620625763957,24.71787374631168,150.00000000000006,96.0,0.0026299559319275896,1.0,0.19050270244387862
0,40,True,20.264732430064498,277.50235300325903,1.5546642289615926,261.3949029371955,95.53937352232096,20.597194148730704,46.30567369097065,0.0,0.869619300140019,95.53937352232094,0.4603382232947517,46.30567369097082,3.2638287117605964e-05,0.2674778876524221,0.05224291432502282,2.0227570578985,20.269494824364187,0.651797978629343,4316.33686672506,1187.43122164264,2.01620625763957,24.71787374631168,150.00000000000006,96.0,0.0003630206208832776,1.0,0.19619967211697512
0,60,True,20.26474238483013,338.7728207316686,2.0061405095246325,338.7552134934356,60.82174942131173,46.43128844161508,46.30567369097065,0.0,0.29108852877706054,60.82174942131173,0.08904833147461823,46.30567369097071,4.558343106975478e-05,0.26736291052534644,0.05225124162415293,2.0227570578985,20.269494824364187,0.012421012546943238,4316.33686672506,1187.43122164264,2.01620625763957,24.71787374631168,150.00000000000006,96.0,6.9166682038811135e-06,1.0,0.7484076213887891
0,80,True,20.264742574396337,351.4475904719277,2.0118124197028036,351.2157696227249,34.416879346509376,53.384296135786116,46.30567369097065,0.0,0.24230231016247114,34.41687934650938,0.06988112974733351,46.30567369097048,4.7376024198853894e-05,0.2673548384600287,0.052251793677182946,2.0227570578985,20.269494824364187,0.00023842030809413406,4316.33686672506,1187.43122164264,2.01620625763957,24.71787374631168,150.00000000000006,96.0,1.3178397118648022e-07,1.0,0.9656107484007466
