sample,time,solved,E2.Tsi,E2.Tti,K1.P1,M1.PV,M2.PV,M3.PV,R1.T2,R1.Xmax,R1.tau,S4.W,SNK1.P,SNK1.T,SNK1.z[C2H4O],SNK1.z[C2H4],SNK1.z[CO2],SRCE1.P,SRCE1.T,SRCE1.W,SRCR1.M[C2H4],SRCR1.M[O2],SRCR1.P,SRCR1.T,XC1.SP,XC2.SP,XV1.Pos,XV2.Pos,XV3.Pos
0,0,True,20.00145711418338,295.15077756293374,1.7352214244125808,151.06994867407263,96.0,27.32033023016378,46.30567369097065,7.794678431502822e-05,30.188392448585056,96.0,25.901339594480486,46.30567369097071,2.3430705511000126e-05,0.27387551680111477,0.051752656327979644,1.5,20.0,463.1973741460559,4464.0,1195.4,2.0,25.0,150.00000000000006,96.0,1.0,1.0,0.24723652160389975
0,2,True,20.12987691117911,292.53153905047634,1.6461108251042853,151.13493008509704,94.80037695725183,27.306818197500494,46.30567369097065,0.0,29.447160581922326,94.80037695725183,25.862940804191407,46.30567369096764,2.34210590603924e-05,0.2738680861184937,0.051753198172190464,1.97867152606061,20.22654458123708,646.2226333702466,4251.09366841442,1191.93218686819,2.00062450233034,14.114239274001193,150.00000000000006,96.0,1.0,0.9999975474129298,0.2126440108515119
0,4,True,20.185960213728265,290.95298144935555,1.6557672603095,150.82501809435087,95.86644513941114,27.26145384235363,46.30567369097065,0.03077853173015378,31.592084349291348,95.86644513941114,25.886850005185334,46.305673690968206,2.3427887224093592e-05,0.2738296703424428,0.05175599779229817,1.97867152606061,20.22654458123708,646.2057941257233,4251.09366841442,1191.93218686819,2.00062450233034,14.114239274001193,150.00000000000006,96.0,1.0,0.9997976547652884,0.21743312751578706
0,6,True,20.210453302918893,289.80397130255153,1.659292780642966,150.92479659851415,96.09066306753387,27.311295588181988,46.30567369097065,0.02386879554243021,31.25872222638848,96.09066306753387,25.928532629813336,46.3056736909661,2.3439540025330975e-05,0.2737463713882156,0.05176206844818831,1.97867152606061,20.22654458123708,646.2113696645852,4251.09366841442,1191.93218686819,2.00062450233034,14.114239274001193,150.00000000000006,96.0,1.0,0.9998638274576482,0.21884736128055352
0,8,True,20.22115000497587,288.96164485286954,1.6579159111626292,150.93595361669247,95.87418866827359,27.343689254560136,46.30567369097065,0.024300634311302177,31.268303955218823,95.87418866827359,25.9625434685151,46.30567369093592,2.3449567261778378e-05,0.2736133782267498,0.051771760965306744,1.97867152606061,20.22654458123708,646.2151212540222,4251.09366841442,1191.93218686819,2.00062450233034,14.114239274001193,150.00000000000006,96.0,1.0,0.9999083597826407,0.21799958248089965
0,10,True,20.225821432406747,288.3390125204743,1.6600372578294158,150.89403727776755,95.99770272837858,27.378264511694084,46.30567369097065,0.02400127823364413,31.226050669207176,95.99770272837858,25.99586019469471,46.30567369087146,2.345943518708354e-05,0.2734325970074876,0.051784936376917105,1.97867152606061,20.22654458123708,646.2176456997393,4251.09366841442,1191.93218686819,2.00062450233034,14.114239274001193,150.00000000000006,96.0,1.0,0.9999383287607576,0.21882870316222547
0,20,True,20.229418988467785,287.2240550707389,1.6654823841392696,149.72216761624475,95.97847677968686,27.602323374353276,46.30567369097065,0.06403706602787866,33.20996195876455,95.97847677968686,26.267579860345748,46.30567369097207,2.3520491981243707e-05,0.27203623351595824,0.051886704379812174,1.97867152606061,20.22654458123708,644.947765801416,4251.09366841442,1191.93218686819,2.00062450233034,14.114239274001193,150.00000000000006,96.0,1.0,0.985176652141385,0.2202182683043288
0,30,True,20.230376797921622,288.28589137122697,1.6800383328878967,148.56191020605524,95.96510929801188,28.186022104682184,46.30567369097065,0.10501175159625532,36.317348539991784,95.96510929801187,26.931893522264946,46.30567369097287,2.3632046018200325e-05,0.27042194603813624,0.05200435365007604,1.97867152606061,20.22654458123708,624.0619654977967,4251.09366841442,1191.93218686819,2.00062450233034,14.114239274001193,150.00000000000006,96.0,1.0,0.8061538876984731,0.22421562812418683
0,40,True,20.234184163264445,289.86078372921804,1.6984594413271656,148.35590055075193,95.97165248906992,28.914818976250878,46.30567369097065,0.09511563647912118,36.813012678852715,95.97165248906991,27.68323586146846,46.30567370653972,2.3731291088808304e-05,0.2690063041800251,0.05210752558652608,1.97867152606061,20.22654458123708,533.9621453164211,4251.09366841442,1191.93218686819,2.00062450233034,14.114239274001193,150.00000000000006,96.0,1.0,0.4938612475114784,0.22978262926695758
0,60,True,20.2452780540998,290.9921824299296,1.716119249457279,150.62150431993751,96.01368428239991,29.598005672650007,46.30567369097065,0.0,32.36803820807803,96.01368428239991,28.286027813797254,46.30567371478912,2.3719405728371792e-05,0.26696815516131395,0.05225607033668353,1.97867152606061,20.22654458123708,312.1931937010584,4251.09366841442,1191.93218686819,2.00062450233034,14.114239274001193,150.00000000000006,96.0,1.0,0.2310807985969721,0.23575372051092922
0,80,True,20.242190612568606,291.0238027494943,1.717003698927962,149.8226021227677,95.99171686145469,29.641815449275136,46.30567369097065,0.02032373802922667,33.969332254695296,95.9917168614547,28.36687356523948,46.30567370958414,2.3659590443528524e-05,0.26577800107623273,0.05234281290553466,1.97867152606061,20.22654458123708,394.2121584498582,4251.09366841442,1191.93218686819,2.00062450233034,14.114239274001193,150.00000000000006,96.0,1.0,0.30514366368072204,0.2360092861283875
