sample,time,solved,E2.Tsi,E2.Tti,K1.P1,M1.PV,M2.PV,M3.PV,R1.T2,R1.Xmax,R1.tau,S4.W,SNK1.P,SNK1.T,SNK1.z[C2H4O],SNK1.z[C2H4],SNK1.z[CO2],SRCE1.P,SRCE1.T,SRCE1.W,SRCR1.M[C2H4],SRCR1.M[O2],SRCR1.P,SRCR1.T,XC1.SP,XC2.SP,XV1.Pos,XV2.Pos,XV3.Pos
0,0,True,20.00145711418338,295.15077756293374,1.7352214244125808,151.06994867407263,96.0,27.32033023016378,46.30567369097065,7.794678431502822e-05,30.188392448585056,96.0,25.901339594480486,46.30567369097071,2.3430705511000126e-05,0.27387551680111477,0.051752656327979644,1.5,20.0,463.1973741460559,4464.0,1195.4,2.0,25.0,150.00000000000006,96.0,1.0,1.0,0.24723652160389975
0,2,True,20.24996141815859,293.51796447455695,1.8010111168147191,151.52674734287842,95.77447673097355,27.34267137538468,46.30567369097065,0.0,29.692298569861155,95.77447673097356,25.91716173537678,46.30567369097241,2.3436097792875994e-05,0.27387984119647274,0.051755124968056065,2.01349111173036,20.434876549162993,657.4839314136308,4277.82240100726,364.967417520795,2.00186533511101,24.80183611364089,150.00000000000006,96.0,1.0,0.9998425398941567,0.2820418978992593
0,4,True,20.35696511815098,291.9202301366714,1.8138680178581204,153.51139588587375,96.85554917722749,27.38954256406269,46.30567369097065,0.0,24.80506294757667,96.85554917722749,25.785708722479008,46.30567369122872,2.3413730896825275e-05,0.2739052520404435,0.05176960252762486,2.01349111173036,20.434876549162993,657.4883530830912,4277.82240100726,364.967417520795,2.00186533511101,24.80183611364089,150.00000000000006,96.0,1.0,0.9998940338626594,0.2937971956383548
0,6,True,20.40303970409053,290.13262756161487,1.804516305349807,155.54947908922645,96.42973796722598,27.221170944062287,46.30567369097065,0.0,21.269686972889488,96.42973796722598,25.43534385803322,46.30567369098276,2.3354110489696826e-05,0.27396605884745523,0.05180424334008685,2.01349111173036,20.434876549162993,657.4913283762529,4277.82240100726,364.967417520795,2.00186533511101,24.80183611364089,150.00000000000006,96.0,1.0,0.9999286878272897,0.2862113709949717
0,8,True,20.42287875708422,288.15050758534426,1.7930214572828782,157.11489415395482,96.34310396849787,26.85136769842701,46.30567369097065,0.0,18.91506905604121,96.34310396849786,24.90217016811643,46.305673691154425,2.3269679685912188e-05,0.27407030392573717,0.051863639743014875,2.01349111173036,20.434876549162993,657.4933304985963,4277.82240100726,364.967417520795,2.00186533511101,24.80183611364089,150.00000000000006,96.0,1.0,0.9999520089520643,0.27883814634396853
0,10,True,20.431421113717818,285.9829223682591,1.7788380995108994,158.03091878876876,96.41164176861787,26.329479814918162,46.30567369097065,0.0,17.276092212345926,96.41164176861787,24.232094017245668,46.305673690976164,2.317079806416366e-05,0.2742209795799597,0.051949503437456176,2.01349111173036,20.434876549162993,657.4946777949715,4277.82240100726,364.967417520795,2.00186533511101,24.80183611364089,150.00000000000006,96.0,1.0,0.9999677034004935,0.2710586714353492
0,20,True,20.437784950061655,275.40667675150553,1.6814399055409635,153.4797509369006,96.06025724262571,23.041201970906005,46.30567369097065,0.0,16.31136679594095,96.06025724262572,20.724268643417545,46.3056736909906,2.277719257209445e-05,0.27550700100998965,0.05268259077366666,2.01349111173036,20.434876549162993,657.4970674638081,4277.82240100726,364.967417520795,2.00186533511101,24.80183611364089,150.00000000000006,96.0,1.0,0.9999955420045397,0.2314410246517679
0,30,True,20.43937181785708,271.81545631164397,1.640713631869561,146.28118696602763,95.94886909962528,21.644823644739613,46.30567369097065,0.0664142731281181,23.093435614076807,95.94886909962528,19.74308627913566,46.30567369099737,2.295858356917539e-05,0.2768970326260436,0.053475289087266856,2.01349111173036,20.434876549162993,611.7039174435411,4277.82240100726,364.967417520795,2.00186533511101,24.80183611364089,150.00000000000006,96.0,1.0,0.6866318586552934,0.22025181788239775
0,40,True,20.451157074258674,274.4330858752887,1.6593363540568813,146.22993536678473,95.94959780503781,22.302303262587753,46.30567369097065,0.11439669274668972,26.656398008051486,95.94959780503781,20.610316655951564,46.30567369097105,2.3431812375262637e-05,0.2778737733039692,0.054032481238230234,2.01349111173036,20.434876549162993,156.23655017400154,4277.82240100726,364.967417520795,2.00186533511101,24.80183611364089,150.00000000000006,96.0,1.0,0.1100391630360711,0.22497894929567053
0,60,True,20.456949565636023,272.87990952902976,1.648583140707154,150.24779343814419,96.02977998917993,21.892095269646077,46.30567369097065,0.0,19.99090772468241,96.02977998917993,19.860956800442338,46.30567369097059,2.360814941007327e-05,0.27905441210517046,0.054705780132417406,2.01349111173036,20.434876549162993,134.1804030583089,4277.82240100726,364.967417520795,2.00186533511101,24.80183611364089,150.00000000000006,96.0,1.0,0.09428765246179283,0.22238517652977274
0,80,True,20.458065039726534,269.5108674388812,1.617719429090678,149.949383824451,96.01322429744528,20.80972831385764,46.30567369097065,0.0,19.14405453534368,96.01322429744528,18.66225243667145,46.30567369102624,2.3621264035797996e-05,0.2795808213225502,0.05500594802967351,2.01349111173036,20.434876549162993,113.5268596853976,4277.82240100726,364.967417520795,2.00186533511101,24.80183611364089,150.00000000000006,96.0,1.0,0.07963253272220411,0.2150976210079792
