sample,time,solved,E2.Tsi,E2.Tti,K1.P1,M1.PV,M2.PV,M3.PV,R1.T2,R1.Xmax,R1.tau,S4.W,SNK1.P,SNK1.T,SNK1.z[C2H4O],SNK1.z[C2H4],SNK1.z[CO2],SRCE1.P,SRCE1.T,SRCE1.W,SRCR1.M[C2H4],SRCR1.M[O2],SRCR1.P,SRCR1.T,XC1.SP,XC2.SP,XV1.Pos,XV2.Pos,XV3.Pos
0,0,True,20.00145711418338,295.15077756293374,1.7352214244125808,151.06994867407263,96.0,27.32033023016378,46.30567369097065,7.794678431502822e-05,30.188392448585056,96.0,25.901339594480486,46.30567369097071,2.3430705511000126e-05,0.27387551680111477,0.051752656327979644,1.5,20.0,463.1973741460559,4464.0,1195.4,2.0,25.0,150.00000000000006,96.0,1.0,1.0,0.24723652160389975
0,2,True,18.775040749831078,295.0820735873915,1.7439413097819727,151.13850743715227,95.95038911594692,27.328896622409957,46.30567369097065,0.0,29.622255883480026,95.95038911594692,25.890484108244486,46.30567369097031,2.342788050985345e-05,0.2738689141429761,0.05175319034709315,2.02991748691812,17.85523491864609,662.7473684110138,4260.06323718026,1176.18247550617,2.01442937569649,24.671555700498175,150.00000000000006,96.0,1.0,1.0,0.244225718262306
0,4,True,18.250434430461667,295.0099276235761,1.7435811210775412,151.36525643157154,95.95078982382869,27.31550984327454,46.30567369097065,0.0,29.132847971832437,95.95078982382869,25.86272078154941,46.305673690961555,2.3422085809389864e-05,0.27383275626183695,0.05175611442636008,2.02991748691812,17.85523491864609,662.747368411014,4260.06323718026,1176.18247550617,2.01442937569649,24.671555700498175,150.00000000000006,96.0,1.0,1.0,0.24408832787305476
0,6,True,18.026031203040873,294.8876649463193,1.743674602435857,151.67650634613574,96.03456121414699,27.286797532021293,46.30567369097065,0.0,28.459577370880858,96.03456121414699,25.812652918192125,46.305673690879814,2.3413163245307423e-05,0.2737524723133723,0.051762606827996,2.02991748691812,17.85523491864609,662.7473684110138,4260.06323718026,1176.18247550617,2.01442937569649,24.671555700498175,150.00000000000006,96.0,1.0,1.0,0.24433735818549
0,8,True,17.930041493009583,294.701509146199,1.7420860237190288,151.94228290214937,96.0232095428696,27.23278665298954,46.30567369097065,0.0,27.884534635137047,96.0232095428696,25.73897406251097,46.305673690515164,2.3401171304293377e-05,0.27362285082513793,0.05177308897031132,2.02991748691812,17.85523491864609,662.7473684110138,4260.06323718026,1176.18247550617,2.01442937569649,24.671555700498175,150.00000000000006,96.0,1.0,1.0,0.24370075974880606
0,10,True,17.888981368617408,294.4673417717711,1.740085973192906,152.1009326934962,96.02851818553712,27.15725989432513,46.30567369097065,0.0,27.503165312774442,96.02851818553714,25.64900675736953,46.30567368951631,2.3387746939298236e-05,0.27344488921171356,0.05178748013935681,2.02991748691812,17.85523491864609,662.747368411014,4260.06323718026,1176.18247550617,2.01442937569649,24.671555700498175,150.00000000000006,96.0,1.0,1.0,0.24295715003061552
0,20,True,17.858728285801078,293.3754884221869,1.7286906602760765,151.34311159705982,96.00414044583731,26.747871782158036,46.30567369097065,0.0,28.339910342332203,96.00414044583732,25.256135252248257,46.30567367399516,2.3351775278699986e-05,0.27205077579552717,0.0519002150005207,2.02991748691812,17.85523491864609,662.7473684110138,4260.06323718026,1176.18247550617,2.01442937569649,24.671555700498175,150.00000000000006,96.0,1.0,1.0,0.23874743433885848
0,30,True,17.858310784504113,293.60430105734497,1.7290234178846107,149.95834253759688,95.97323185653352,26.77196303244315,46.30567369097065,0.05127569315553547,31.330095082957747,95.97323185653352,25.36706720157175,46.30567369093103,2.3419007323579494e-05,0.2704398512628186,0.05203047835044388,2.02991748691812,17.85523491864609,662.1483387436399,4260.06323718026,1176.18247550617,2.01442937569649,24.671555700498175,150.00000000000006,96.0,1.0,0.9931491785477522,0.2387878482593632
0,40,True,17.858699790717196,294.82034533740193,1.7408317575717158,149.41097379978498,95.96612159096615,27.208610776213018,46.30567369097065,0.07609823237459061,33.26434719309544,95.96612159096615,25.862884851920953,46.30567368970418,2.3535435290421943e-05,0.2690659931219499,0.05214156979363408,2.02991748691812,17.85523491864609,653.9666650825525,4260.06323718026,1176.18247550617,2.01442937569649,24.671555700498175,150.00000000000006,96.0,1.0,0.9111573507799686,0.24308035901801062
0,60,True,17.860334053572842,296.9385747671821,1.766262342246696,149.92217730366656,95.98631008704795,28.13461941516852,46.30567369097065,0.039442265825103774,32.85574274432261,95.98631008704795,26.803311982949495,46.30567369100555,2.3673348733650408e-05,0.26720513021280073,0.052292041607861446,2.02991748691812,17.85523491864609,629.0349895821477,4260.06323718026,1176.18247550617,2.01442937569649,24.671555700498175,150.00000000000006,96.0,1.0,0.7441171608148512,0.25352086589501727
0,80,True,17.859882045564575,297.5205605633038,1.775580334766809,150.36926998035568,95.996950354193,28.472155329876436,46.30567369097065,0.011881468603340162,32.01029439088571,95.996950354193,27.12613856573115,46.30567369199224,2.3661314254402932e-05,0.266176575446261,0.052375215077795766,2.02991748691812,17.85523491864609,640.5137849116238,4260.06323718026,1176.18247550617,2.01442937569649,24.671555700498175,150.00000000000006,96.0,1.0,0.8097817863771493,0.257794628548779
