class,cutoff,tp,tn,fp,fn
highTemp_coolingWater,0.8,0,5,0,1
highTemp_coolingWater,0.8,0,5,0,1
highTemp_coolingWater,0.8,0,5,0,1
highTemp_coolingWater,0.8,0,5,0,1
highTemp_coolingWater,0.8,0,5,0,1
highTemp_coolingWater,0.8,0,5,0,1
highTemp_coolingWater,0.8,0,5,0,1
highTemp_coolingWater,0.8,0,5,0,1
highTemp_coolingWater,0.8,0,5,0,1
highTemp_coolingWater,0.8,0,5,0,1
highTemp_coolingWater,0.8,0,5,0,1
highTemp_coolingWater,0.8,0,5,0,1
highTemp_coolingWater,0.8,0,5,0,1
highTemp_coolingWater,0.8,0,5,0,1
highTemp_coolingWater,0.8,0,5,0,1
highTemp_coolingWater,0.9,0,5,0,1
highTemp_coolingWater,0.9,0,5,0,1
highTemp_coolingWater,0.9,0,5,0,1
highTemp_coolingWater,0.9,0,5,0,1
highTemp_coolingWater,0.9,0,5,0,1
highTemp_coolingWater,0.9,0,5,0,1
highTemp_coolingWater,0.9,0,5,0,1
highTemp_coolingWater,0.9,0,5,0,1
highTemp_coolingWater,0.9,0,5,0,1
highTemp_coolingWater,0.9,0,5,0,1
highTemp_coolingWater,0.9,0,5,0,1
highTemp_coolingWater,0.9,0,5,0,1
highTemp_coolingWater,0.9,0,5,0,1
highTemp_coolingWater,0.9,0,5,0,1
highTemp_coolingWater,0.9,0,5,0,1
highTemp_coolingWater,1,1,5,0,0
highTemp_coolingWater,1,1,5,0,0
highTemp_coolingWater,1,1,5,0,0
highTemp_coolingWater,1,1,5,0,0
highTemp_coolingWater,1,1,5,0,0
